,Case,Columns,Vectorizer,k,Direction,Exact,Recall,Precision,Time
3417,D8,2,smpnet,10,i2q,exact,0.9800703399765534,0.0037872610310772854,0.43400144577026367
3418,D8,2,smpnet,10,q2i,approx,0.8651817116060961,0.02889584964761159,1.0910120010375977
3419,D8,2,smpnet,10,i2q,approx,0.977725674091442,0.003778200597988584,0.20364117622375488
3420,D8,2,st5,1,q2i,exact,0.6881594372801876,0.2298355520751762,0.22017240524291992
3421,D8,2,st5,1,i2q,exact,0.9132473622508792,0.03529038688049289,0.2529749870300293
3422,D8,2,st5,1,q2i,approx,0.6834701055099648,0.22826938136256852,1.492353916168213
3423,D8,2,st5,1,i2q,approx,0.9132473622508792,0.03529038688049289,0.18308639526367188
3424,D8,2,st5,5,q2i,exact,0.9073856975381008,0.060610806577916995,0.2052593231201172
3425,D8,2,st5,5,i2q,exact,0.9917936694021102,0.0076651263930415875,0.3308248519897461
3426,D8,2,st5,5,q2i,approx,0.902696365767878,0.060297572435395456,1.5608608722686768
3427,D8,2,st5,5,i2q,approx,0.9917936694021102,0.0076651263930415875,0.20078110694885254
3428,D8,2,st5,10,q2i,exact,0.9566236811254396,0.03194988253719656,0.22458124160766602
3429,D8,2,st5,10,i2q,exact,0.9953106682297772,0.0038461538461538464,0.43708133697509766
3430,D8,2,st5,10,q2i,approx,0.9519343493552169,0.031793265465935784,1.516923189163208
3431,D8,2,st5,10,i2q,approx,0.9953106682297772,0.0038461538461538464,0.22565054893493652
3432,D8,2,sdistilroberta,1,q2i,exact,0.6354044548651817,0.21221613155833985,0.22104978561401367
3433,D8,2,sdistilroberta,1,i2q,exact,0.8686987104337632,0.03356890459363958,0.25299715995788574
3434,D8,2,sdistilroberta,1,q2i,approx,0.634232121922626,0.21182458888018793,1.254197359085083
3435,D8,2,sdistilroberta,1,i2q,approx,0.8675263774912075,0.03352360242819607,0.18190908432006836
3436,D8,2,sdistilroberta,5,q2i,exact,0.8604923798358733,0.05747846515270164,0.20576190948486328
3437,D8,2,sdistilroberta,5,i2q,exact,0.9742086752637749,0.007529219896711062,0.329941987991333
3438,D8,2,sdistilroberta,5,q2i,approx,0.8593200468933178,0.05740015661707126,1.3339893817901611
3439,D8,2,sdistilroberta,5,i2q,approx,0.9730363423212193,0.007520159463622361,0.19453930854797363
3440,D8,2,sdistilroberta,10,q2i,exact,0.9050410316529894,0.03022709475332811,0.22439360618591309
3441,D8,2,sdistilroberta,10,i2q,exact,0.9859320046893317,0.0038099121137990396,0.4367389678955078
3442,D8,2,sdistilroberta,10,q2i,approx,0.9038686987104337,0.03018794048551292,1.2821745872497559
3443,D8,2,sdistilroberta,10,i2q,approx,0.9824150058616647,0.003796321464165987,0.21958565711975098
3444,D8,2,sminilm,1,q2i,exact,0.6471277842907386,0.21613155833985903,0.14803433418273926
3445,D8,2,sminilm,1,i2q,exact,0.8862837045720985,0.034248437075292196,0.18184471130371094
3446,D8,2,sminilm,1,q2i,approx,0.6447831184056272,0.2153484729835552,0.37947630882263184
3447,D8,2,sminilm,1,i2q,approx,0.8862837045720985,0.034248437075292196,0.10710620880126953
3448,D8,2,sminilm,5,q2i,exact,0.8698710433763188,0.05810493343774471,0.13588500022888184
3449,D8,2,sminilm,5,i2q,exact,0.9835873388042204,0.007601703361420676,0.25972580909729004
3450,D8,2,sminilm,5,q2i,approx,0.8663540445486518,0.05787000783085356,0.39052891731262207
3451,D8,2,sminilm,5,i2q,approx,0.9835873388042204,0.007601703361420676,0.12903451919555664
3452,D8,2,sminilm,10,q2i,exact,0.9273153575615475,0.030971025841816758,0.15320944786071777
3453,D8,2,sminilm,10,i2q,exact,0.9894490035169988,0.003823502763432092,0.3649420738220215
3454,D8,2,sminilm,10,q2i,approx,0.9237983587338804,0.030853563038371182,0.4047975540161133
3455,D8,2,sminilm,10,i2q,approx,0.9894490035169988,0.003823502763432092,0.15288138389587402
3456,D9,0,word2vec,1,q2i,exact,0.7101386481802426,0.6514308426073132,0.29273533821105957
3457,D9,0,word2vec,1,i2q,exact,0.774263431542461,0.029126530080028686,0.43706607818603516
3458,D9,0,word2vec,1,q2i,approx,0.6460138648180243,0.5926073131955485,1.2493252754211426
3459,D9,0,word2vec,1,i2q,approx,0.7487001733102253,0.028164881912864898,0.23382139205932617
3460,D9,0,word2vec,5,q2i,exact,0.7673310225303293,0.14077901430842607,0.282778263092041
3461,D9,0,word2vec,5,i2q,exact,0.824523396880416,0.0062034456342803124,0.6496996879577637
3462,D9,0,word2vec,5,q2i,approx,0.6858752166377816,0.12583465818759937,1.2993569374084473
3463,D9,0,word2vec,5,i2q,approx,0.7833622183708839,0.005893762326210617,0.2827765941619873
3464,D9,0,word2vec,10,q2i,exact,0.7898613518197574,0.07245627980922098,0.3858616352081299
3465,D9,0,word2vec,10,i2q,exact,0.8479202772963604,0.003189738073117859,0.9452733993530273
3466,D9,0,word2vec,10,q2i,approx,0.6954072790294628,0.06379173290937996,1.3377692699432373
3467,D9,0,word2vec,10,i2q,approx,0.7998266897746967,0.0030088178247192478,0.34960103034973145
3468,D9,0,fasttext,1,q2i,exact,0.8128249566724437,0.7456279809220986,0.35915541648864746
3469,D9,0,fasttext,1,i2q,exact,0.9315424610051993,0.035043111176307595,0.4375579357147217
3470,D9,0,fasttext,1,q2i,approx,0.7313691507798961,0.670906200317965,1.3499622344970703
3471,D9,0,fasttext,1,i2q,approx,0.9068457538994801,0.03411406125209851,0.24750995635986328
3472,D9,0,fasttext,5,q2i,exact,0.8808492201039861,0.16160572337042925,0.28098511695861816
3473,D9,0,fasttext,5,i2q,exact,0.9610051993067591,0.007230290287353512,0.6411488056182861
3474,D9,0,fasttext,5,q2i,approx,0.7859618717504333,0.14419713831478537,1.3910894393920898
3475,D9,0,fasttext,5,i2q,approx,0.9324090121317158,0.007015141883852461,0.30533742904663086
3476,D9,0,fasttext,10,q2i,exact,0.8999133448873483,0.0825516693163752,0.3274872303009033
3477,D9,0,fasttext,10,i2q,exact,0.970103986135182,0.003649373298779196,0.9352467060089111
3478,D9,0,fasttext,10,q2i,approx,0.7959272097053726,0.0730127186009539,1.4389731884002686
3479,D9,0,fasttext,10,i2q,approx,0.9389081455805892,0.0035320196241422587,0.3668065071105957
3480,D9,0,glove,1,q2i,exact,0.8942807625649913,0.8203497615262321,0.3694486618041992
3481,D9,0,glove,1,i2q,exact,0.9445407279029463,0.03553208482062817,0.43802642822265625
3482,D9,0,glove,1,q2i,approx,0.7720970537261699,0.7082670906200318,1.2518973350524902
3483,D9,0,glove,1,i2q,approx,0.9293760831889082,0.034961615568920835,0.24184370040893555
3484,D9,0,glove,5,q2i,exact,0.9501733102253033,0.17432432432432432,0.2812044620513916
3485,D9,0,glove,5,i2q,exact,0.9722703639514731,0.007315045719035744,0.6441318988800049
3486,D9,0,glove,5,q2i,approx,0.8427209705372617,0.15461049284578696,1.331092119216919
3487,D9,0,glove,5,i2q,approx,0.9558058925476604,0.007191172395807866,0.29872894287109375
3488,D9,0,glove,10,q2i,exact,0.9566724436741768,0.08775834658187599,0.3286929130554199
3489,D9,0,glove,10,i2q,exact,0.9766031195840554,0.003673821980995224,0.9280219078063965
3490,D9,0,glove,10,q2i,approx,0.8479202772963604,0.07778219395866455,1.3858792781829834
3491,D9,0,glove,10,i2q,approx,0.9610051993067591,0.003615145143676756,0.3634378910064697
3492,D9,0,bert,1,q2i,exact,0.7859618717504333,0.7209856915739269,0.6099002361297607
3493,D9,0,bert,1,i2q,exact,0.8314558058925476,0.0312780141150392,0.6841223239898682
3494,D9,0,bert,1,q2i,approx,0.7794627383015598,0.7150238473767886,6.199667453765869
3495,D9,0,bert,1,i2q,approx,0.8292894280762565,0.031196518507652437,0.39409804344177246
3496,D9,0,bert,5,q2i,exact,0.8106585788561526,0.14872813990461048,0.5250060558319092
3497,D9,0,bert,5,i2q,exact,0.8661178509532063,0.006516388766645478,0.8992311954498291
3498,D9,0,bert,5,q2i,approx,0.8011265164644714,0.14697933227344992,6.303957939147949
3499,D9,0,bert,5,i2q,approx,0.8639514731369151,0.006500089645168125,0.44653964042663574
3500,D9,0,bert,10,q2i,exact,0.8206239168110918,0.07527821939586646,0.5660006999969482
3501,D9,0,bert,10,i2q,exact,0.8778162911611785,0.0033022020113115903,1.1766080856323242
3502,D9,0,bert,10,q2i,approx,0.8089254766031195,0.07420508744038155,6.375934839248657
3503,D9,0,bert,10,i2q,approx,0.8743500866551126,0.0032891627141297085,0.5110630989074707
3504,D9,0,distilbert,1,q2i,exact,0.8184575389948007,0.7507949125596184,0.6052603721618652
3505,D9,0,distilbert,1,i2q,exact,0.8830155979202773,0.03321760957084413,0.6765704154968262
3506,D9,0,distilbert,1,q2i,approx,0.8123916811091855,0.7452305246422893,6.292882919311523
3507,D9,0,distilbert,1,i2q,approx,0.8817157712305026,0.03316871220641207,0.3802459239959717
3508,D9,0,distilbert,5,q2i,exact,0.8500866551126517,0.15596184419713832,0.5143940448760986
3509,D9,0,distilbert,5,i2q,exact,0.9185441941074524,0.006910827506397405,0.8843057155609131
3510,D9,0,distilbert,5,q2i,approx,0.8435875216637782,0.15476947535771066,6.234069347381592
3511,D9,0,distilbert,5,i2q,approx,0.9163778162911612,0.006894528384920053,0.4306492805480957
3512,D9,0,distilbert,10,q2i,exact,0.8587521663778163,0.0787758346581876,0.5653126239776611
3513,D9,0,distilbert,10,i2q,exact,0.9302426343154246,0.003499421381187554,1.1891496181488037
3514,D9,0,distilbert,10,q2i,approx,0.8518197573656846,0.07813990461049285,6.313103437423706
3515,D9,0,distilbert,10,i2q,approx,0.9280762564991335,0.003491271820448878,0.49700140953063965
3516,D9,0,roberta,1,q2i,exact,0.7313691507798961,0.670906200317965,0.6025125980377197
3517,D9,0,roberta,1,i2q,exact,0.8392547660311959,0.03157139830163154,0.6842577457427979
3518,D9,0,roberta,1,q2i,approx,0.6702772963604853,0.6148648648648649,5.974865674972534
3519,D9,0,roberta,1,i2q,approx,0.8158578856152513,0.030691245741854514,0.4343447685241699
3520,D9,0,roberta,5,q2i,exact,0.7859618717504333,0.14419713831478537,0.5259428024291992
3521,D9,0,roberta,5,i2q,exact,0.8925476603119584,0.0067152380486691764,0.8966002464294434
3522,D9,0,roberta,5,q2i,approx,0.7114384748700173,0.13052464228934818,6.021073341369629
3523,D9,0,roberta,5,i2q,approx,0.8626516464471404,0.006490310172281714,0.49428439140319824
3524,D9,0,roberta,10,q2i,exact,0.8028596187175043,0.07364864864864865,0.5736017227172852
3525,D9,0,roberta,10,i2q,exact,0.9077123050259965,0.0034146659495053215,1.18757963180542
3526,D9,0,roberta,10,q2i,approx,0.7205372616984402,0.06609697933227345,6.134915828704834
3527,D9,0,roberta,10,i2q,approx,0.8747833622183708,0.003290792626277444,0.5492615699768066
3528,D9,0,xlnet,1,q2i,exact,0.5688908145580589,0.5218600953895072,0.6045620441436768
3529,D9,0,xlnet,1,i2q,exact,0.5961871750433275,0.02242759115283686,0.6844077110290527
3530,D9,0,xlnet,1,q2i,approx,0.5489601386481803,0.503577106518283,6.575247764587402
3531,D9,0,xlnet,1,i2q,approx,0.5922876949740035,0.02228089905954069,0.3908052444458008
3532,D9,0,xlnet,5,q2i,exact,0.5866551126516465,0.10763116057233704,0.5262472629547119
3533,D9,0,xlnet,5,i2q,exact,0.6239168110918544,0.004694146985477482,0.8951494693756104
3534,D9,0,xlnet,5,q2i,approx,0.5641247833622184,0.10349761526232114,6.679105281829834
3535,D9,0,xlnet,5,i2q,approx,0.6174176776429809,0.004645249621045426,0.44289731979370117
3536,D9,0,xlnet,10,q2i,exact,0.5979202772963604,0.054848966613672494,0.5730254650115967
3537,D9,0,xlnet,10,i2q,exact,0.6373483535528596,0.0023976007693185335,1.1811280250549316
3538,D9,0,xlnet,10,q2i,approx,0.5697573656845754,0.05226550079491256,6.734826564788818
3539,D9,0,xlnet,10,i2q,approx,0.6295493934142115,0.0023682623506592997,0.49715256690979004
3540,D9,0,albert,1,q2i,exact,0.6980069324090121,0.640302066772655,0.6014282703399658
3541,D9,0,albert,1,i2q,exact,0.7274696707105719,0.027366224960474632,0.6801865100860596
3542,D9,0,albert,1,q2i,approx,0.6949740034662045,0.6375198728139905,5.841983079910278
3543,D9,0,albert,1,i2q,approx,0.7270363951473137,0.02734992583899728,0.36594414710998535
3544,D9,0,albert,5,q2i,exact,0.7196707105719238,0.13203497615262322,0.5267763137817383
3545,D9,0,albert,5,i2q,exact,0.7534662045060658,0.005668834449823155,0.8920896053314209
3546,D9,0,albert,5,q2i,approx,0.7170710571923743,0.13155802861685215,5.9085917472839355
3547,D9,0,albert,5,i2q,approx,0.7525996533795494,0.005662314801232213,0.42698144912719727
3548,D9,0,albert,10,q2i,exact,0.7231369150779896,0.06633545310015898,0.5724570751190186
3549,D9,0,albert,10,i2q,exact,0.7690641247833622,0.002893094062230046,1.1867427825927734
3550,D9,0,albert,10,q2i,approx,0.7214038128249567,0.0661764705882353,5.977665185928345
3551,D9,0,albert,10,i2q,approx,0.7677642980935875,0.00288820432578684,0.48712754249572754
3552,D9,0,smpnet,1,q2i,exact,0.92894280762565,0.8521462639109698,0.6051943302154541
3553,D9,0,smpnet,1,i2q,exact,0.979636048526863,0.03685231366029371,0.674680233001709
3554,D9,0,smpnet,1,q2i,approx,0.9298093587521664,0.8529411764705882,7.762618541717529
3555,D9,0,smpnet,1,i2q,approx,0.9800693240901213,0.03686861278177106,0.41044163703918457
3556,D9,0,smpnet,5,q2i,exact,0.9766031195840554,0.17917329093799683,0.5174651145935059
3557,D9,0,smpnet,5,i2q,exact,0.9930675909878682,0.007471517285218327,0.883406400680542
3558,D9,0,smpnet,5,q2i,approx,0.9766031195840554,0.17917329093799683,7.820118427276611
3559,D9,0,smpnet,5,i2q,approx,0.9935008665511266,0.0074747771095137975,0.4618072509765625
3560,D9,0,smpnet,10,q2i,exact,0.9818024263431543,0.09006359300476947,0.5659945011138916
3561,D9,0,smpnet,10,i2q,exact,0.9956672443674177,0.003745538115495575,1.1764578819274902
3562,D9,0,smpnet,10,q2i,approx,0.9822357019064125,0.0901033386327504,7.851731061935425
3563,D9,0,smpnet,10,i2q,approx,0.9956672443674177,0.003745538115495575,0.5126140117645264
3564,D9,0,st5,1,q2i,exact,0.9393414211438474,0.8616852146263911,0.6026792526245117
3565,D9,0,st5,1,i2q,exact,0.9857019064124783,0.037080501360976646,0.6847500801086426
3566,D9,0,st5,1,q2i,approx,0.9380415944540728,0.8604928457869634,12.065388679504395
3567,D9,0,st5,1,i2q,approx,0.9839688041594454,0.03701530487506723,0.48784852027893066
3568,D9,0,st5,5,q2i,exact,0.9909012131715771,0.18179650238473768,0.5277299880981445
3569,D9,0,st5,5,i2q,exact,0.9969670710571924,0.007500855703877561,0.8902416229248047
3570,D9,0,st5,5,q2i,approx,0.9917677642980935,0.18195548489666136,12.259241580963135
3571,D9,0,st5,5,i2q,approx,0.9969670710571924,0.007500855703877561,0.540797233581543
3572,D9,0,st5,10,q2i,exact,0.9956672443674177,0.09133545310015899,0.573535680770874
3573,D9,0,st5,10,i2q,exact,0.9991334488734835,0.003758577412677457,1.1866202354431152
3574,D9,0,st5,10,q2i,approx,0.9956672443674177,0.09133545310015899,12.31975269317627
3575,D9,0,st5,10,i2q,approx,0.9987001733102253,0.0037569475005297215,0.6056153774261475
3576,D9,0,sdistilroberta,1,q2i,exact,0.9302426343154246,0.8533386327503975,0.6029026508331299
3577,D9,0,sdistilroberta,1,i2q,exact,0.9792027729636048,0.03683601453881636,0.6837673187255859
3578,D9,0,sdistilroberta,1,q2i,approx,0.9293760831889082,0.8525437201907791,8.93990182876587
3579,D9,0,sdistilroberta,1,i2q,approx,0.9787694974003466,0.036819715417339006,0.4422891139984131
3580,D9,0,sdistilroberta,5,q2i,exact,0.983102253032929,0.18036565977742447,0.5251455307006836
3581,D9,0,sdistilroberta,5,i2q,exact,0.9952339688041595,0.007487816406695679,0.8913354873657227
3582,D9,0,sdistilroberta,5,q2i,approx,0.9822357019064125,0.1802066772655008,8.976162910461426
3583,D9,0,sdistilroberta,5,i2q,approx,0.9952339688041595,0.007487816406695679,0.48824405670166016
3584,D9,0,sdistilroberta,10,q2i,exact,0.9909012131715771,0.09089825119236884,0.5701892375946045
3585,D9,0,sdistilroberta,10,i2q,exact,0.9969670710571924,0.0037504278519387806,1.184166669845581
3586,D9,0,sdistilroberta,10,q2i,approx,0.9891681109185442,0.09073926868044516,9.06204867362976
3587,D9,0,sdistilroberta,10,i2q,approx,0.9965337954939342,0.0037487979397910452,0.5520980358123779
3588,D9,0,sminilm,1,q2i,exact,0.9319757365684576,0.8549284578696343,0.4106736183166504
3589,D9,0,sminilm,1,i2q,exact,0.9787694974003466,0.036819715417339006,0.4875965118408203
3590,D9,0,sminilm,1,q2i,approx,0.9324090121317158,0.8553259141494436,3.0227880477905273
3591,D9,0,sminilm,1,i2q,approx,0.9783362218370883,0.03680341629586165,0.267606258392334
3592,D9,0,sminilm,5,q2i,exact,0.9779029462738301,0.17941176470588235,0.33394336700439453
3593,D9,0,sminilm,5,i2q,exact,0.9935008665511266,0.0074747771095137975,0.6960320472717285
3594,D9,0,sminilm,5,q2i,approx,0.9774696707105719,0.1793322734499205,3.0516440868377686
3595,D9,0,sminilm,5,i2q,approx,0.9930675909878682,0.007471517285218327,0.31885337829589844
3596,D9,0,sminilm,10,q2i,exact,0.9839688041594454,0.09026232114467408,0.37977147102355957
3597,D9,0,sminilm,10,i2q,exact,0.9956672443674177,0.003745538115495575,0.9867305755615234
3598,D9,0,sminilm,10,q2i,approx,0.9826689774696707,0.09014308426073132,3.1270699501037598
3599,D9,0,sminilm,10,i2q,approx,0.9956672443674177,0.003745538115495575,0.3910508155822754
3600,D9,1,word2vec,1,q2i,exact,0.02079722703639515,0.019077901430842606,0.36841559410095215
3601,D9,1,word2vec,1,i2q,exact,0.06629116117850953,0.0024937655860349127,0.4371657371520996
3602,D9,1,word2vec,1,q2i,approx,0.005632582322357019,0.0051669316375198724,1.159019947052002
3603,D9,1,word2vec,1,i2q,approx,0.037694974003466206,0.0014180235685296563,0.1953716278076172
3604,D9,1,word2vec,5,q2i,exact,0.059358752166377815,0.010890302066772654,0.2818315029144287
3605,D9,1,word2vec,5,i2q,exact,0.11438474870017332,0.0008605936140042052,0.645780086517334
3606,D9,1,word2vec,5,q2i,approx,0.018630849220103985,0.0034181240063593005,1.2631537914276123
3607,D9,1,word2vec,5,i2q,approx,0.0818890814558059,0.0006161067918439196,0.27486157417297363
3608,D9,1,word2vec,10,q2i,exact,0.08275563258232235,0.0075914149443561205,0.327120304107666
3609,D9,1,word2vec,10,i2q,exact,0.13301559792027728,0.0005003830293547177,0.9363961219787598
3610,D9,1,word2vec,10,q2i,approx,0.025996533795493933,0.0023847376788553257,1.2905573844909668
3611,D9,1,word2vec,10,i2q,approx,0.09488734835355286,0.0003569507603540169,0.3115401268005371
3612,D9,1,fasttext,1,q2i,exact,0.11871750433275563,0.10890302066772654,0.3435220718383789
3613,D9,1,fasttext,1,i2q,exact,0.0818890814558059,0.003080533959219598,0.42055606842041016
3614,D9,1,fasttext,1,q2i,approx,0.09532062391681109,0.08744038155802862,0.7829904556274414
3615,D9,1,fasttext,1,i2q,approx,0.06412478336221837,0.0024122699786481507,0.21479535102844238
3616,D9,1,fasttext,5,q2i,exact,0.2512998266897747,0.046104928457869634,0.2661750316619873
3617,D9,1,fasttext,5,i2q,exact,0.16291161178509533,0.0012256939350968983,0.6308345794677734
3618,D9,1,fasttext,5,q2i,approx,0.18457538994800693,0.03386327503974563,0.8246045112609863
3619,D9,1,fasttext,5,i2q,approx,0.13518197573656845,0.001017065180186788,0.2693164348602295
3620,D9,1,fasttext,10,q2i,exact,0.30459272097053725,0.027941176470588237,0.3117234706878662
3621,D9,1,fasttext,10,i2q,exact,0.20363951473136915,0.0007660587094355614,0.922081708908081
3622,D9,1,fasttext,10,q2i,approx,0.2162045060658579,0.019833068362480128,0.8992578983306885
3623,D9,1,fasttext,10,i2q,approx,0.17027729636048528,0.0006405554740599482,0.3517570495605469
3624,D9,1,glove,1,q2i,exact,0.13128249566724437,0.12042925278219396,0.42035365104675293
3625,D9,1,glove,1,i2q,exact,0.20537261698440207,0.0077257835802650235,0.4864773750305176
3626,D9,1,glove,1,q2i,approx,0.014731369150779897,0.013513513513513514,0.8551645278930664
3627,D9,1,glove,1,i2q,approx,0.17114384748700173,0.006438152983554187,0.22173810005187988
3628,D9,1,glove,5,q2i,exact,0.23006932409012132,0.042209856915739266,0.28123903274536133
3629,D9,1,glove,5,i2q,exact,0.3310225303292894,0.0024905057617394424,0.6420013904571533
3630,D9,1,glove,5,q2i,approx,0.02859618717504333,0.005246422893481717,0.8890554904937744
3631,D9,1,glove,5,i2q,approx,0.2807625649913345,0.0021123661434648672,0.25182604789733887
3632,D9,1,glove,10,q2i,exact,0.26429809358752165,0.02424483306836248,0.3269946575164795
3633,D9,1,glove,10,i2q,exact,0.3778162911611785,0.0014212833928251268,0.9279062747955322
3634,D9,1,glove,10,q2i,approx,0.03292894280762565,0.0030206677265500795,0.9400637149810791
3635,D9,1,glove,10,i2q,approx,0.31845753899480067,0.0011979854285853993,0.3124520778656006
3636,D9,1,bert,1,q2i,exact,0.012998266897746967,0.01192368839427663,0.6033406257629395
3637,D9,1,bert,1,i2q,exact,0.05285961871750433,0.001988492820236989,0.6743135452270508
3638,D9,1,bert,1,q2i,approx,0.012998266897746967,0.01192368839427663,5.1245269775390625
3639,D9,1,bert,1,i2q,approx,0.0524263431542461,0.0019721936987596366,0.36376023292541504
3640,D9,1,bert,5,q2i,exact,0.048960138648180246,0.008982511923688393,0.5152440071105957
3641,D9,1,bert,5,i2q,exact,0.1386481802426343,0.0010431437745505518,0.8828883171081543
3642,D9,1,bert,5,q2i,approx,0.04462738301559792,0.008187599364069952,5.194591283798218
3643,D9,1,bert,5,i2q,approx,0.13821490467937608,0.0010398839502550813,0.4044046401977539
3644,D9,1,bert,10,q2i,exact,0.06889081455805893,0.006319554848966614,0.5610108375549316
3645,D9,1,bert,10,i2q,exact,0.19714038128249567,0.0007416100272195329,1.1685166358947754
3646,D9,1,bert,10,q2i,approx,0.0658578856152513,0.006041335453100159,5.279367685317993
3647,D9,1,bert,10,i2q,approx,0.1949740034662045,0.0007334604664808567,0.4784512519836426
3648,D9,1,distilbert,1,q2i,exact,0.015164644714038129,0.013910969793322734,0.6771442890167236
3649,D9,1,distilbert,1,i2q,exact,0.0658578856152513,0.00247746646455756,0.7520420551300049
3650,D9,1,distilbert,1,q2i,approx,0.016464471403812825,0.015103338632750398,5.136460781097412
3651,D9,1,distilbert,1,i2q,approx,0.0645580589254766,0.002428569100125503,0.3741917610168457
3652,D9,1,distilbert,5,q2i,exact,0.05199306759098787,0.009538950715421303,0.5555412769317627
3653,D9,1,distilbert,5,i2q,exact,0.14471403812824957,0.0010887813146871384,0.9136240482330322
3654,D9,1,distilbert,5,q2i,approx,0.04982668977469671,0.009141494435612083,5.178134918212891
3655,D9,1,distilbert,5,i2q,approx,0.14341421143847488,0.001079001841800727,0.3953053951263428
3656,D9,1,distilbert,10,q2i,exact,0.07062391681109186,0.006478537360890302,0.5726385116577148
3657,D9,1,distilbert,10,i2q,exact,0.18630849220103987,0.0007008622235261519,1.184711217880249
3658,D9,1,distilbert,10,q2i,approx,0.06802426343154246,0.006240063593004769,5.26825213432312
3659,D9,1,distilbert,10,i2q,approx,0.1854419410745234,0.0006976023992306815,0.4608912467956543
3660,D9,1,roberta,1,q2i,exact,0.14081455805892548,0.12917329093799682,0.6059880256652832
3661,D9,1,roberta,1,i2q,exact,0.3223570190641248,0.012126546379150165,0.682025671005249
3662,D9,1,roberta,1,q2i,approx,0.13258232235701906,0.12162162162162163,5.1445183753967285
3663,D9,1,roberta,1,i2q,approx,0.3175909878682842,0.011947256042899288,0.37203383445739746
3664,D9,1,roberta,5,q2i,exact,0.2595320623916811,0.04761526232114467,0.5237033367156982
3665,D9,1,roberta,5,i2q,exact,0.4848353552859619,0.0036477433866314605,0.8906779289245605
3666,D9,1,roberta,5,q2i,approx,0.23266897746967072,0.04268680445151033,5.167625904083252
3667,D9,1,roberta,5,i2q,approx,0.4779029462738302,0.003595586197903933,0.4207174777984619
3668,D9,1,roberta,10,q2i,exact,0.2959272097053726,0.027146263910969793,0.5721945762634277
3669,D9,1,roberta,10,i2q,exact,0.5441941074523396,0.0020471696575554577,1.1805403232574463
3670,D9,1,roberta,10,q2i,approx,0.26646447140381285,0.02444356120826709,5.1383466720581055
3671,D9,1,roberta,10,i2q,approx,0.5333622183708839,0.002006421853862077,0.48592567443847656
3672,D9,1,xlnet,1,q2i,exact,0.014298093587521665,0.013116057233704292,0.5968849658966064
3673,D9,1,xlnet,1,i2q,exact,0.029462738301559793,0.0011083402604599613,0.6791441440582275
3674,D9,1,xlnet,1,q2i,approx,0.013431542461005199,0.01232114467408585,4.563961744308472
3675,D9,1,xlnet,1,i2q,approx,0.03119584055459272,0.0011735367463693706,0.3208186626434326
3676,D9,1,xlnet,5,q2i,exact,0.024696707105719237,0.004531001589825119,0.5182492733001709
3677,D9,1,xlnet,5,i2q,exact,0.06889081455805893,0.0005183120629798053,0.888826847076416
3678,D9,1,xlnet,5,q2i,approx,0.022530329289428077,0.004133545310015898,4.59980845451355
3679,D9,1,xlnet,5,i2q,approx,0.06802426343154246,0.0005117924143888644,0.3743305206298828
3680,D9,1,xlnet,10,q2i,exact,0.029896013864818025,0.0027424483306836248,0.5641505718231201
3681,D9,1,xlnet,10,i2q,exact,0.08752166377816291,0.0003292422538425179,1.1686649322509766
3682,D9,1,xlnet,10,q2i,approx,0.02902946273830156,0.0026629570747217805,4.661966562271118
3683,D9,1,xlnet,10,i2q,approx,0.08622183708838821,0.00032435251739931217,0.4326021671295166
3684,D9,1,albert,1,q2i,exact,0.00779896013864818,0.007154213036565978,0.6090621948242188
3685,D9,1,albert,1,i2q,exact,0.022097053726169845,0.0008312551953449709,0.692206621170044
3686,D9,1,albert,1,q2i,approx,0.00779896013864818,0.007154213036565978,4.572017431259155
3687,D9,1,albert,1,i2q,approx,0.022097053726169845,0.0008312551953449709,0.34079647064208984
3688,D9,1,albert,5,q2i,exact,0.015164644714038129,0.0027821939586645467,0.5328445434570312
3689,D9,1,albert,5,i2q,exact,0.055025996533795495,0.00041399768552475023,0.8998866081237793
3690,D9,1,albert,5,q2i,approx,0.015164644714038129,0.0027821939586645467,4.603768348693848
3691,D9,1,albert,5,i2q,approx,0.05589254766031196,0.00042051733411569114,0.39469432830810547
3692,D9,1,albert,10,q2i,exact,0.022530329289428077,0.002066772655007949,0.5807909965515137
3693,D9,1,albert,10,i2q,exact,0.07105719237435008,0.00026730559222857886,1.1897876262664795
3694,D9,1,albert,10,q2i,approx,0.021663778162911613,0.001987281399046105,4.694770812988281
3695,D9,1,albert,10,i2q,approx,0.07149046793760831,0.00026893550437631414,0.462627649307251
3696,D9,1,smpnet,1,q2i,exact,0.33882149046793764,0.3108108108108108,0.5818209648132324
3697,D9,1,smpnet,1,i2q,exact,0.5294627383015598,0.019917526445324598,0.6768646240234375
3698,D9,1,smpnet,1,q2i,approx,0.29462738301559793,0.2702702702702703,8.476567506790161
3699,D9,1,smpnet,1,i2q,approx,0.520363951473137,0.0195752448943002,0.41845178604125977
3700,D9,1,smpnet,5,q2i,exact,0.5277296360485269,0.09682034976152623,0.507357120513916
3701,D9,1,smpnet,5,i2q,exact,0.737001733102253,0.005544961126595276,0.8871510028839111
3702,D9,1,smpnet,5,q2i,approx,0.47097053726169846,0.08640699523052464,8.438299179077148
3703,D9,1,smpnet,5,i2q,approx,0.7205372616984402,0.005421087803367398,0.470844030380249
3704,D9,1,smpnet,10,q2i,exact,0.5957538994800693,0.05465023847376788,0.5543680191040039
