Case,Columns,Vectorizer,Recall,Precision,F1,Matching Time,#Results,Delta
D2,2,xlnet,0.0,0.0,0.0,0.00021004676818847656,0,0.7999999999999998
D2,2,xlnet,0.0,0.0,0.0,0.00021266937255859375,0,0.7499999999999998
D2,2,xlnet,0.0,0.0,0.0,0.00021505355834960938,0,0.6999999999999997
D2,2,xlnet,0.0,0.0,0.0,0.000217437744140625,0,0.6499999999999997
D2,2,xlnet,0.0,0.0,0.0,0.00021982192993164062,0,0.5999999999999996
D2,2,xlnet,0.0,0.0,0.0,0.0002224445343017578,0,0.5499999999999996
D2,2,xlnet,0.0,0.0,0.0,0.00022459030151367188,0,0.4999999999999996
D2,2,xlnet,0.0,0.0,0.0,0.00022721290588378906,0,0.4499999999999996
D2,2,xlnet,0.0,0.0,0.0,0.0002295970916748047,0,0.39999999999999963
D2,2,xlnet,0.0,0.0,0.0,0.00023174285888671875,0,0.34999999999999964
D2,2,xlnet,0.0,0.0,0.0,0.00023436546325683594,0,0.29999999999999966
D2,2,xlnet,0.0,0.0,0.0,0.00023674964904785156,0,0.24999999999999967
D2,2,xlnet,0.0,0.0,0.0,0.00023889541625976562,0,0.19999999999999968
D2,2,xlnet,0.0,0.0,0.0,0.0002415180206298828,0,0.1499999999999997
D2,2,xlnet,0.0,0.0,0.0,0.00024390220642089844,0,0.09999999999999969
D2,2,xlnet,0.0,0.0,0.0,0.003155946731567383,74,0.049999999999999684
D2,2,xlnet,0.0055762081784386614,0.0055762081784386614,0.0055762081784386614,2.54742693901062,1076,-3.191891195797325e-16
D2,2,albert,0.0,0.0,0.0,0.00019431114196777344,0,0.95
D2,2,albert,0.0,0.0,0.0,0.00020074844360351562,0,0.8999999999999999
D2,2,albert,0.0,0.0,0.0,0.00020384788513183594,0,0.8499999999999999
D2,2,albert,0.0,0.0,0.0,0.00020647048950195312,0,0.7999999999999998
D2,2,albert,0.0,0.0,0.0,0.0002090930938720703,0,0.7499999999999998
D2,2,albert,0.0,0.0,0.0,0.00021147727966308594,0,0.6999999999999997
D2,2,albert,0.0,0.0,0.0,0.00021386146545410156,0,0.6499999999999997
D2,2,albert,0.0,0.0,0.0,0.0002162456512451172,0,0.5999999999999996
D2,2,albert,0.0,0.0,0.0,0.0002186298370361328,0,0.5499999999999996
D2,2,albert,0.0,0.0,0.0,0.00022101402282714844,0,0.4999999999999996
D2,2,albert,0.0,0.0,0.0,0.00022363662719726562,0,0.4499999999999996
D2,2,albert,0.0,0.0,0.0,0.0002262592315673828,0,0.39999999999999963
D2,2,albert,0.0,0.0,0.0,0.00022840499877929688,0,0.34999999999999964
D2,2,albert,0.0,0.0,0.0,0.0002307891845703125,0,0.29999999999999966
D2,2,albert,0.0,0.0,0.0,0.0002334117889404297,0,0.24999999999999967
D2,2,albert,0.0,0.0,0.0,0.00023555755615234375,0,0.19999999999999968
D2,2,albert,0.0,0.0,0.0,0.0002384185791015625,0,0.1499999999999997
D2,2,albert,0.0,0.0,0.0,0.0002841949462890625,7,0.09999999999999969
D2,2,albert,0.012081784386617101,0.01875901875901876,0.014697569248162805,0.8644144535064697,693,0.049999999999999684
D2,2,albert,0.012081784386617101,0.012081784386617101,0.0120817843866171,2.552133321762085,1076,-3.191891195797325e-16
D2,2,smpnet,0.0,0.0,0.0,0.00020074844360351562,0,0.95
D2,2,smpnet,0.0,0.0,0.0,0.00020766258239746094,0,0.8999999999999999
D2,2,smpnet,0.0,0.0,0.0,0.00021076202392578125,0,0.8499999999999999
D2,2,smpnet,0.0,0.0,0.0,0.00021338462829589844,0,0.7999999999999998
D2,2,smpnet,0.0,0.0,0.0,0.00021576881408691406,0,0.7499999999999998
D2,2,smpnet,0.01486988847583643,1.0,0.0293040293040293,0.00028014183044433594,16,0.6999999999999997
D2,2,smpnet,0.137546468401487,0.8361581920903954,0.23623304070231443,0.0012822151184082031,177,0.6499999999999997
D2,2,smpnet,0.44052044609665425,0.8286713286713286,0.5752427184466019,0.008083105087280273,572,0.5999999999999996
D2,2,smpnet,0.679368029739777,0.7894168466522679,0.7302697302697303,0.035288095474243164,926,0.5499999999999996
D2,2,smpnet,0.7360594795539034,0.7542857142857143,0.7450611476952023,0.13022232055664062,1050,0.4999999999999996
D2,2,smpnet,0.7407063197026023,0.7441643323996265,0.7424312994876572,0.9892938137054443,1071,0.4499999999999996
D2,2,smpnet,0.7407063197026023,0.7407063197026023,0.7407063197026023,2.5317747592926025,1076,0.39999999999999963
D2,2,st5,0.0,0.0,0.0,0.0001926422119140625,0,0.95
D2,2,st5,0.0,0.0,0.0,0.00019979476928710938,0,0.8999999999999999
D2,2,st5,0.0,0.0,0.0,0.00020265579223632812,0,0.8499999999999999
D2,2,st5,0.0,0.0,0.0,0.0002052783966064453,0,0.7999999999999998
D2,2,st5,0.03531598513011153,0.95,0.06810035842293907,0.00032806396484375,40,0.7499999999999998
D2,2,st5,0.22211895910780668,0.9157088122605364,0.35751682872101714,0.0012853145599365234,261,0.6999999999999997
D2,2,st5,0.5724907063197026,0.8901734104046243,0.6968325791855203,0.006100177764892578,692,0.6499999999999997
D2,2,st5,0.8048327137546468,0.8515240904621436,0.8275203057811754,0.022593021392822266,1017,0.5999999999999996
D2,2,st5,0.8308550185873605,0.8308550185873605,0.8308550185873605,0.14811992645263672,1076,0.5499999999999996
D2,2,sdistilroberta,0.0,0.0,0.0,0.00019407272338867188,0,0.95
D2,2,sdistilroberta,0.0,0.0,0.0,0.0002014636993408203,0,0.8999999999999999
D2,2,sdistilroberta,0.0,0.0,0.0,0.00020456314086914062,0,0.8499999999999999
D2,2,sdistilroberta,0.0,0.0,0.0,0.00020742416381835938,0,0.7999999999999998
D2,2,sdistilroberta,0.0,0.0,0.0,0.000209808349609375,0,0.7499999999999998
D2,2,sdistilroberta,0.0009293680297397769,0.3333333333333333,0.0018535681186283596,0.0002276897430419922,3,0.6999999999999997
D2,2,sdistilroberta,0.0762081784386617,0.9534883720930233,0.14113597246127363,0.0005340576171875,86,0.6499999999999997
D2,2,sdistilroberta,0.37174721189591076,0.8928571428571429,0.5249343832020997,0.0033087730407714844,448,0.5999999999999996
D2,2,sdistilroberta,0.6728624535315985,0.8438228438228438,0.74870734229576,0.01606583595275879,858,0.5499999999999996
D2,2,sdistilroberta,0.7797397769516728,0.817738791423002,0.7982873453853474,0.08837509155273438,1026,0.4999999999999996
D2,2,sdistilroberta,0.7983271375464684,0.7998137802607076,0.7990697674418605,0.9991703033447266,1074,0.4499999999999996
D2,2,sdistilroberta,0.7983271375464684,0.7983271375464684,0.7983271375464684,1.6749489307403564,1076,0.39999999999999963
D2,2,sminilm,0.0,0.0,0.0,0.00018978118896484375,0,0.95
D2,2,sminilm,0.0,0.0,0.0,0.00019621849060058594,0,0.8999999999999999
D2,2,sminilm,0.0,0.0,0.0,0.00019931793212890625,0,0.8499999999999999
D2,2,sminilm,0.0,0.0,0.0,0.00020194053649902344,0,0.7999999999999998
D2,2,sminilm,0.0,0.0,0.0,0.0002040863037109375,0,0.7499999999999998
D2,2,sminilm,0.02137546468401487,0.8846153846153846,0.041742286751361164,0.00029397010803222656,26,0.6999999999999997
D2,2,sminilm,0.15520446096654275,0.8697916666666666,0.26340694006309145,0.0011365413665771484,192,0.6499999999999997
D2,2,sminilm,0.4888475836431227,0.8538961038961039,0.6217494089834515,0.005845308303833008,616,0.5999999999999996
D2,2,sminilm,0.7314126394052045,0.8206465067778936,0.7734643734643736,0.022581100463867188,959,0.5499999999999996
D2,2,sminilm,0.7899628252788105,0.8049242424242424,0.797373358348968,0.11410760879516602,1056,0.4999999999999996
D2,2,sminilm,0.7927509293680297,0.7942271880819367,0.7934883720930233,0.9671998023986816,1074,0.4499999999999996
D2,2,sminilm,0.7927509293680297,0.7927509293680297,0.7927509293680297,2.35302472114563,1076,0.39999999999999963
D3,2,word2vec,0.0009066183136899365,0.3333333333333333,0.0018083182640144667,0.0002951622009277344,3,0.95
D3,2,word2vec,0.0009066183136899365,0.16666666666666666,0.0018034265103697026,0.00031447410583496094,6,0.8999999999999999
D3,2,word2vec,0.003626473254759746,0.25,0.007149240393208222,0.0003452301025390625,16,0.8499999999999999
D3,2,word2vec,0.01813236627379873,0.45454545454545453,0.03487358326068003,0.0004248619079589844,44,0.7999999999999998
D3,2,word2vec,0.03626473254759746,0.5333333333333333,0.06791171477079797,0.0005223751068115234,75,0.7499999999999998
D3,2,word2vec,0.1115140525838622,0.44727272727272727,0.17851959361393324,0.0017952919006347656,275,0.6999999999999997
D3,2,word2vec,0.20036264732547598,0.29155672823219,0.23750671681891458,0.04773426055908203,758,0.6499999999999997
D3,2,word2vec,0.23934723481414324,0.2495274102079395,0.24433132808884772,0.6260433197021484,1058,0.5999999999999996
D3,2,word2vec,0.257479601087942,0.24825174825174826,0.25278148642634624,2.6042792797088623,1144,0.5499999999999996
D3,2,word2vec,0.27379873073436084,0.2463295269168026,0.25933877200515243,4.718062400817871,1226,0.4999999999999996
D3,2,word2vec,0.28377153218495016,0.24076923076923076,0.2605076987099459,6.196298122406006,1300,0.4499999999999996
D3,2,word2vec,0.2910244786944696,0.2399103139013453,0.26300696435886933,7.471437692642212,1338,0.39999999999999963
D3,2,word2vec,0.29193109700815956,0.23904974016332592,0.26285714285714284,8.401387453079224,1347,0.34999999999999964
D3,2,word2vec,0.2937443336355394,0.23982235381199113,0.26405867970660146,8.750799179077148,1351,0.29999999999999966
D3,2,word2vec,0.2937443336355394,0.23929098966026588,0.26373626373626374,8.827157497406006,1354,0.24999999999999967
D3,2,fasttext,0.0,0.0,0.0,0.0003237724304199219,0,0.95
D3,2,fasttext,0.0,0.0,0.0,0.00033092498779296875,0,0.8999999999999999
D3,2,fasttext,0.0,0.0,0.0,0.00035762786865234375,6,0.8499999999999999
D3,2,fasttext,0.005439709882139619,0.3,0.010685663401602851,0.00039887428283691406,20,0.7999999999999998
D3,2,fasttext,0.021758839528558477,0.48,0.04163052905464007,0.0004894733428955078,50,0.7499999999999998
D3,2,fasttext,0.04895738893925657,0.5510204081632653,0.08992506244796002,0.0006628036499023438,98,0.6999999999999997
D3,2,fasttext,0.1359927470534905,0.4322766570605187,0.20689655172413796,0.002882242202758789,347,0.6499999999999997
D3,2,fasttext,0.22484134179510426,0.2877030162412993,0.2524173027989822,0.0843510627746582,862,0.5999999999999996
D3,2,fasttext,0.25929283771532186,0.25719424460431656,0.25823927765237026,0.9877152442932129,1112,0.5499999999999996
D3,2,fasttext,0.28195829555757024,0.25491803278688524,0.267757210503659,3.393673896789551,1220,0.4999999999999996
D3,2,fasttext,0.2964641885766092,0.24866920152091254,0.2704714640198511,5.7825822830200195,1315,0.4499999999999996
D3,2,fasttext,0.29827742520398914,0.24388435878428466,0.26835236541598695,7.855539798736572,1349,0.39999999999999963
D3,2,fasttext,0.29827742520398914,0.2429837518463811,0.2678062678062678,8.714528322219849,1354,0.34999999999999964
D3,2,glove,0.0,0.0,0.0,0.00030303001403808594,0,0.95
D3,2,glove,0.0,0.0,0.0,0.00030994415283203125,0,0.8999999999999999
D3,2,glove,0.0,0.0,0.0,0.00031304359436035156,0,0.8499999999999999
D3,2,glove,0.0,0.0,0.0,0.00031566619873046875,0,0.7999999999999998
D3,2,glove,0.0,0.0,0.0,0.00031828880310058594,0,0.7499999999999998
D3,2,glove,0.0,0.0,0.0,0.0003299713134765625,1,0.6999999999999997
D3,2,glove,0.005439709882139619,0.375,0.010723860589812333,0.00037741661071777344,16,0.6499999999999997
D3,2,glove,0.009972801450589302,0.39285714285714285,0.01945181255526083,0.00041961669921875,28,0.5999999999999996
D3,2,glove,0.025385312783318223,0.5384615384615384,0.048484848484848485,0.0004961490631103516,52,0.5499999999999996
D3,2,glove,0.05983680870353581,0.5409836065573771,0.10775510204081633,0.0007948875427246094,122,0.4999999999999996
D3,2,glove,0.13508612873980055,0.38010204081632654,0.19933110367892976,0.003447294235229492,392,0.4499999999999996
D3,2,glove,0.22484134179510426,0.2970059880239521,0.2559339525283798,0.046550750732421875,835,0.39999999999999963
D3,2,glove,0.28558476881233,0.2825112107623318,0.28403967538322816,0.591386079788208,1115,0.34999999999999964
D3,2,glove,0.30643699002719854,0.26953748006379585,0.28680526092490455,2.982900381088257,1254,0.29999999999999966
D3,2,glove,0.3118766999093382,0.25806451612903225,0.2824302134646962,6.409259557723999,1333,0.24999999999999967
D3,2,glove,0.3118766999093382,0.254249815225425,0.28013029315960913,8.5056791305542,1353,0.19999999999999968
D3,2,glove,0.3118766999093382,0.25406203840472674,0.28001628001628004,8.837835550308228,1354,0.1499999999999997
D3,2,bert,0.0,0.0,0.0,0.0003230571746826172,0,0.95
D3,2,bert,0.0,0.0,0.0,0.0003314018249511719,0,0.8999999999999999
D3,2,bert,0.0,0.0,0.0,0.0003342628479003906,0,0.8499999999999999
D3,2,bert,0.0,0.0,0.0,0.0003368854522705078,0,0.7999999999999998
D3,2,bert,0.0,0.0,0.0,0.000339508056640625,0,0.7499999999999998
D3,2,bert,0.0,0.0,0.0,0.0003421306610107422,0,0.6999999999999997
D3,2,bert,0.0,0.0,0.0,0.0003445148468017578,0,0.6499999999999997
D3,2,bert,0.0,0.0,0.0,0.000347137451171875,0,0.5999999999999996
D3,2,bert,0.0,0.0,0.0,0.0003495216369628906,0,0.5499999999999996
D3,2,bert,0.0,0.0,0.0,0.0003516674041748047,0,0.4999999999999996
D3,2,bert,0.0,0.0,0.0,0.0003542900085449219,0,0.4499999999999996
D3,2,bert,0.0,0.0,0.0,0.0003566741943359375,0,0.39999999999999963
D3,2,bert,0.0,0.0,0.0,0.0003592967987060547,0,0.34999999999999964
D3,2,bert,0.0,0.0,0.0,0.00036144256591796875,0,0.29999999999999966
D3,2,bert,0.0,0.0,0.0,0.0003733634948730469,1,0.24999999999999967
D3,2,bert,0.0027198549410698096,0.25,0.0053811659192825115,0.00041031837463378906,12,0.19999999999999968
D3,2,bert,0.06255666364460562,0.25461254612546125,0.10043668122270742,0.0034317970275878906,271,0.1499999999999997
D3,2,bert,0.14505893019038985,0.1245136186770428,0.13400335008375208,3.3200154304504395,1285,0.09999999999999969
D3,2,bert,0.1486854034451496,0.12112259970457903,0.1334961334961335,8.621604442596436,1354,0.049999999999999684
D3,2,distilbert,0.0,0.0,0.0,0.00031065940856933594,0,0.95
D3,2,distilbert,0.0,0.0,0.0,0.00031828880310058594,0,0.8999999999999999
D3,2,distilbert,0.0,0.0,0.0,0.0003211498260498047,0,0.8499999999999999
D3,2,distilbert,0.0,0.0,0.0,0.0003237724304199219,0,0.7999999999999998
D3,2,distilbert,0.0,0.0,0.0,0.0003266334533691406,0,0.7499999999999998
D3,2,distilbert,0.0,0.0,0.0,0.00032901763916015625,0,0.6999999999999997
D3,2,distilbert,0.0,0.0,0.0,0.0003314018249511719,0,0.6499999999999997
D3,2,distilbert,0.0,0.0,0.0,0.0003337860107421875,0,0.5999999999999996
D3,2,distilbert,0.0,0.0,0.0,0.0003361701965332031,0,0.5499999999999996
D3,2,distilbert,0.0,0.0,0.0,0.00033855438232421875,0,0.4999999999999996
D3,2,distilbert,0.0,0.0,0.0,0.0003535747528076172,2,0.4499999999999996
D3,2,distilbert,0.0,0.0,0.0,0.0003647804260253906,5,0.39999999999999963
D3,2,distilbert,0.004533091568449683,0.29411764705882354,0.00892857142857143,0.0003993511199951172,17,0.34999999999999964
D3,2,distilbert,0.024478694469628286,0.48214285714285715,0.04659188955996548,0.0005474090576171875,56,0.29999999999999966
D3,2,distilbert,0.09519492293744333,0.30612244897959184,0.14522821576763484,0.0024576187133789062,343,0.24999999999999967
D3,2,distilbert,0.17497733454215775,0.1562753036437247,0.16509837467921298,0.2259056568145752,1235,0.19999999999999968
D3,2,distilbert,0.1786038077969175,0.14549483013293943,0.16035816035816036,3.9023540019989014,1354,0.1499999999999997
D3,2,roberta,0.0,0.0,0.0,0.0003063678741455078,0,0.95
D3,2,roberta,0.0,0.0,0.0,0.0003132820129394531,0,0.8999999999999999
D3,2,roberta,0.0,0.0,0.0,0.00031638145446777344,0,0.8499999999999999
D3,2,roberta,0.0,0.0,0.0,0.0003190040588378906,0,0.7999999999999998
D3,2,roberta,0.0,0.0,0.0,0.0003447532653808594,4,0.7499999999999998
D3,2,roberta,0.001813236627379873,0.2,0.0035938903863432167,0.0003674030303955078,10,0.6999999999999997
D3,2,roberta,0.01813236627379873,0.20408163265306123,0.03330557868442965,0.0013589859008789062,98,0.6499999999999997
D3,2,roberta,0.06618313689936536,0.16404494382022472,0.09431524547803617,0.05164599418640137,445,0.5999999999999996
D3,2,roberta,0.09791477787851315,0.12399540757749714,0.10942249240121582,0.6828360557556152,871,0.5499999999999996
D3,2,roberta,0.10788757932910245,0.10568383658969804,0.10677433826828173,3.058180093765259,1126,0.4999999999999996
D3,2,roberta,0.10970081595648232,0.0965682362330407,0.10271646859083192,5.770727634429932,1253,0.4499999999999996
D3,2,roberta,0.11242067089755213,0.09198813056379822,0.10118319053447572,8.294878959655762,1348,0.39999999999999963
D3,2,roberta,0.11242067089755213,0.0915805022156573,0.10093610093610093,9.046578407287598,1354,0.34999999999999964
D3,2,xlnet,0.0,0.0,0.0,0.0003204345703125,0,0.95
D3,2,xlnet,0.0,0.0,0.0,0.00032782554626464844,0,0.8999999999999999
D3,2,xlnet,0.0,0.0,0.0,0.00033092498779296875,0,0.8499999999999999
D3,2,xlnet,0.0,0.0,0.0,0.00033354759216308594,0,0.7999999999999998
D3,2,xlnet,0.0,0.0,0.0,0.00033593177795410156,0,0.7499999999999998
D3,2,xlnet,0.0,0.0,0.0,0.00033926963806152344,0,0.6999999999999997
D3,2,xlnet,0.0,0.0,0.0,0.0003418922424316406,0,0.6499999999999997
D3,2,xlnet,0.0,0.0,0.0,0.00034427642822265625,0,0.5999999999999996
D3,2,xlnet,0.0,0.0,0.0,0.00034689903259277344,0,0.5499999999999996
D3,2,xlnet,0.0,0.0,0.0,0.0003490447998046875,0,0.4999999999999996
D3,2,xlnet,0.0,0.0,0.0,0.0003514289855957031,0,0.4499999999999996
D3,2,xlnet,0.0,0.0,0.0,0.0003540515899658203,0,0.39999999999999963
D3,2,xlnet,0.0,0.0,0.0,0.0003561973571777344,0,0.34999999999999964
D3,2,xlnet,0.0,0.0,0.0,0.00035858154296875,0,0.29999999999999966
D3,2,xlnet,0.0,0.0,0.0,0.0003612041473388672,0,0.24999999999999967
D3,2,xlnet,0.0,0.0,0.0,0.00036334991455078125,0,0.19999999999999968
D3,2,xlnet,0.0,0.0,0.0,0.00036597251892089844,0,0.1499999999999997
D3,2,xlnet,0.0,0.0,0.0,0.00036835670471191406,0,0.09999999999999969
D3,2,xlnet,0.001813236627379873,0.11764705882352941,0.0035714285714285718,0.0005049705505371094,17,0.049999999999999684
D3,2,xlnet,0.014505893019038985,0.011816838995568686,0.013024013024013023,7.600288152694702,1354,-3.191891195797325e-16
D3,2,albert,0.0,0.0,0.0,0.00030112266540527344,0,0.95
D3,2,albert,0.0,0.0,0.0,0.00030875205993652344,0,0.8999999999999999
D3,2,albert,0.0,0.0,0.0,0.0003113746643066406,0,0.8499999999999999
D3,2,albert,0.0,0.0,0.0,0.0003142356872558594,0,0.7999999999999998
D3,2,albert,0.0,0.0,0.0,0.00031685829162597656,0,0.7499999999999998
D3,2,albert,0.0,0.0,0.0,0.00031948089599609375,0,0.6999999999999997
D3,2,albert,0.0,0.0,0.0,0.0003223419189453125,0,0.6499999999999997
D3,2,albert,0.0,0.0,0.0,0.00032448768615722656,0,0.5999999999999996
D3,2,albert,0.0,0.0,0.0,0.0003268718719482422,0,0.5499999999999996
D3,2,albert,0.0,0.0,0.0,0.0003294944763183594,0,0.4999999999999996
D3,2,albert,0.0,0.0,0.0,0.00033164024353027344,0,0.4499999999999996
D3,2,albert,0.0,0.0,0.0,0.00033402442932128906,0,0.39999999999999963
D3,2,albert,0.0,0.0,0.0,0.0003364086151123047,0,0.34999999999999964
D3,2,albert,0.0,0.0,0.0,0.0003387928009033203,0,0.29999999999999966
D3,2,albert,0.0,0.0,0.0,0.00034117698669433594,0,0.24999999999999967
D3,2,albert,0.0,0.0,0.0,0.00034356117248535156,0,0.19999999999999968
D3,2,albert,0.0,0.0,0.0,0.0003459453582763672,0,0.1499999999999997
D3,2,albert,0.001813236627379873,0.15384615384615385,0.003584229390681004,0.00039577484130859375,13,0.09999999999999969
D3,2,albert,0.017225747960108794,0.01738334858188472,0.01730418943533698,1.0361440181732178,1093,0.049999999999999684
D3,2,albert,0.019038984587488667,0.0155096011816839,0.017094017094017096,6.737934827804565,1354,-3.191891195797325e-16
D3,2,smpnet,0.0,0.0,0.0,0.0002999305725097656,0,0.95
D3,2,smpnet,0.0,0.0,0.0,0.00030732154846191406,0,0.8999999999999999
D3,2,smpnet,0.0,0.0,0.0,0.0003314018249511719,5,0.8499999999999999
D3,2,smpnet,0.0,0.0,0.0,0.0003440380096435547,8,0.7999999999999998
D3,2,smpnet,0.0027198549410698096,0.17647058823529413,0.005357142857142857,0.0003714561462402344,17,0.7499999999999998
D3,2,smpnet,0.02357207615593835,0.4406779661016949,0.04475043029259897,0.0005085468292236328,59,0.6999999999999997
D3,2,smpnet,0.11604714415231188,0.4740740740740741,0.1864530225782957,0.0013251304626464844,270,0.6499999999999997
D3,2,smpnet,0.31912964641885766,0.5301204819277109,0.3984153933220147,0.004166841506958008,664,0.5999999999999996
D3,2,smpnet,0.49501359927470534,0.5060240963855421,0.5004582951420715,0.013062477111816406,1079,0.5499999999999996
D3,2,smpnet,0.585675430643699,0.4846211552888222,0.5303776683087028,0.09273004531860352,1333,0.4999999999999996
D3,2,smpnet,0.5902085222121487,0.4807976366322009,0.5299145299145299,0.9863226413726807,1354,0.4499999999999996
D3,2,st5,0.0,0.0,0.0,0.00031495094299316406,0,0.95
D3,2,st5,0.0,0.0,0.0,0.0003314018249511719,1,0.8999999999999999
D3,2,st5,0.0009066183136899365,0.14285714285714285,0.0018018018018018018,0.00035190582275390625,7,0.8499999999999999
D3,2,st5,0.005439709882139619,0.2857142857142857,0.010676156583629894,0.00040030479431152344,21,0.7999999999999998
D3,2,st5,0.04261106074342702,0.5949367088607594,0.07952622673434857,0.0005776882171630859,79,0.7499999999999998
D3,2,st5,0.15503173164097914,0.6195652173913043,0.24800580130529365,0.0013356208801269531,276,0.6999999999999997
D3,2,st5,0.36083408884859475,0.5527777777777778,0.4366428963247394,0.00429844856262207,720,0.6499999999999997
D3,2,st5,0.5747960108794198,0.5470232959447799,0.5605658709106984,0.01635146141052246,1159,0.5999999999999996
D3,2,st5,0.6409791477787852,0.5233160621761658,0.5762021189894051,0.45534372329711914,1351,0.5499999999999996
D3,2,st5,0.6409791477787852,0.5221565731166913,0.5754985754985755,1.3991749286651611,1354,0.4999999999999996
D3,2,sdistilroberta,0.0,0.0,0.0,0.0003185272216796875,0,0.95
D3,2,sdistilroberta,0.0,0.0,0.0,0.00032639503479003906,0,0.8999999999999999
D3,2,sdistilroberta,0.0,0.0,0.0,0.0003390312194824219,1,0.8499999999999999
D3,2,sdistilroberta,0.0009066183136899365,0.25,0.0018066847335140017,0.0003509521484375,4,0.7999999999999998
D3,2,sdistilroberta,0.0027198549410698096,0.3333333333333333,0.00539568345323741,0.0003719329833984375,9,0.7499999999999998
D3,2,sdistilroberta,0.011786038077969175,0.3939393939393939,0.02288732394366197,0.00045013427734375,33,0.6999999999999997
D3,2,sdistilroberta,0.06527651858567543,0.6,0.11774325429272281,0.00074005126953125,120,0.6499999999999997
D3,2,sdistilroberta,0.21214868540344514,0.5679611650485437,0.3089108910891089,0.0020751953125,412,0.5999999999999996
D3,2,sdistilroberta,0.44061650045330913,0.5541619156214367,0.4909090909090909,0.0071833133697509766,877,0.5499999999999996
D3,2,sdistilroberta,0.57116953762466,0.4918032786885246,0.5285234899328859,0.05150628089904785,1281,0.4999999999999996
D3,2,sdistilroberta,0.5911151405258386,0.4815361890694239,0.5307285307285307,0.8577523231506348,1354,0.4499999999999996
D3,2,sminilm,0.0,0.0,0.0,0.0003077983856201172,0,0.95
D3,2,sminilm,0.0,0.0,0.0,0.0003275871276855469,2,0.8999999999999999
D3,2,sminilm,0.0,0.0,0.0,0.0003342628479003906,3,0.8499999999999999
D3,2,sminilm,0.0,0.0,0.0,0.00034546852111816406,6,0.7999999999999998
D3,2,sminilm,0.003626473254759746,0.18181818181818182,0.0071111111111111115,0.0003914833068847656,22,0.7499999999999998
D3,2,sminilm,0.033544877606527655,0.5606060606060606,0.06330196749358426,0.0005280971527099609,66,0.6999999999999997
D3,2,sminilm,0.14505893019038985,0.5860805860805861,0.23255813953488375,0.0012805461883544922,273,0.6499999999999997
D3,2,sminilm,0.3354487760652765,0.5772230889235569,0.42431192660550454,0.0035173892974853516,641,0.5999999999999996
D3,2,sminilm,0.5222121486854034,0.553314121037464,0.5373134328358209,0.009331703186035156,1041,0.5499999999999996
D3,2,sminilm,0.6373526745240253,0.5399385560675883,0.5846153846153846,0.04395723342895508,1302,0.4999999999999996
D3,2,sminilm,0.6455122393472348,0.5258493353028065,0.5795685795685795,0.890552282333374,1354,0.4499999999999996
D4,2,word2vec,0.0,0.0,0.0,0.0003464221954345703,0,0.95
D4,2,word2vec,0.0,0.0,0.0,0.0003540515899658203,0,0.8999999999999999
D4,2,word2vec,0.0008992805755395684,1.0,0.0017969451931716081,0.00036978721618652344,2,0.8499999999999999
D4,2,word2vec,0.006744604316546762,1.0,0.013398838767306834,0.0004119873046875,15,0.7999999999999998
D4,2,word2vec,0.024280575539568347,1.0,0.04741000877963126,0.0005297660827636719,54,0.7499999999999998
D4,2,word2vec,0.09757194244604317,1.0,0.17779598525194593,0.0009784698486328125,217,0.6999999999999997
D4,2,word2vec,0.26798561151079137,0.9933333333333333,0.42209631728045327,0.0020906925201416016,600,0.6499999999999997
D4,2,word2vec,0.5121402877697842,0.9904347826086957,0.6751630112625964,0.0042171478271484375,1150,0.5999999999999996
D4,2,word2vec,0.7877697841726619,0.9684908789386402,0.8688321348871808,0.04471611976623535,1809,0.5499999999999996
D4,2,word2vec,0.8997302158273381,0.928538283062645,0.9139072847682118,1.2125377655029297,2155,0.4999999999999996
D4,2,word2vec,0.9136690647482014,0.899911426040744,0.9067380633645694,6.758334159851074,2258,0.4499999999999996
D4,2,word2vec,0.9136690647482014,0.8900569426193605,0.9017084535167518,11.803757905960083,2283,0.39999999999999963
D4,2,word2vec,0.9136690647482014,0.8857890148212729,0.8995130588756086,12.617499351501465,2294,0.34999999999999964
D4,2,fasttext,0.0004496402877697842,1.0,0.0008988764044943821,0.0004382133483886719,1,0.95
D4,2,fasttext,0.012140287769784174,1.0,0.023989338071968014,0.0005235671997070312,27,0.8999999999999999
D4,2,fasttext,0.03237410071942446,1.0,0.0627177700348432,0.0006613731384277344,72,0.8499999999999999
D4,2,fasttext,0.09532374100719425,0.9906542056074766,0.1739130434782609,0.0011005401611328125,214,0.7999999999999998
D4,2,fasttext,0.2949640287769784,0.9954476479514416,0.4550815123135623,0.002348184585571289,659,0.7499999999999998
D4,2,fasttext,0.512589928057554,0.991304347826087,0.6757557794902193,0.0039052963256835938,1150,0.6999999999999997
D4,2,fasttext,0.7693345323741008,0.9838987924094307,0.8634872571284381,0.008692502975463867,1739,0.6499999999999997
D4,2,fasttext,0.9303057553956835,0.9704502814258912,0.9499540863177228,0.17867684364318848,2132,0.5999999999999996
D4,2,fasttext,0.9631294964028777,0.9579606440071556,0.9605381165919282,2.7090506553649902,2236,0.5499999999999996
D4,2,fasttext,0.9649280575539568,0.9375273044997816,0.951030356747175,9.198742628097534,2289,0.4999999999999996
D4,2,fasttext,0.9649280575539568,0.9354838709677419,0.9499778663125276,11.508753776550293,2294,0.4499999999999996
D4,2,glove,0.0,0.0,0.0,0.00042247772216796875,0,0.95
